Age,Gender,Academic_Level,Primary_Platform,Daily_Usage_Hours,Weekend_Extra_Hours,Device_Type,Sleep_Duration_Hours,Sleep_Quality_Score,Late_Night_Usage,Social_Comparison_Frequency,Perceived_Stress_Score,Mental_Health_Index,Academic_Performance_GPA,Overall_Impact,Daily_Usage_Hours_BoxCox,Sleep_Duration_Hours_BoxCox,Sleep_Quality_Score_BoxCox,Mental_Health_Index_BoxCox,Academic_Performance_GPA_BoxCox,Perceived_Stress_Score_Log1p,Weekend_Extra_Hours_Log1p
19,1,0,4,11.0,1.5,0,4.2,1,1,2,28.0,56,2.93,1,2.560160258129247,5.578429418447326,0.0,20004.147513716616,7.921379736654888,3.367295829986474,0.9162907318741551
20,1,2,0,3.3,2.4,0,7.1,3,0,2,4.0,91,3.87,2,1.2332726085820729,13.736367236790857,1.6102145113046793,74486.02575307926,18.58134594461001,1.6094379124341003,1.2237754316221157
18,1,0,0,8.7,2.8,1,3.9,1,1,3,15.0,70,2.96,2,2.294825646767686,4.885236590833674,0.0,36604.68597434723,8.175819212089252,2.772588722239781,1.33500106673234
21,1,0,0,2.5,1.5,1,8.4,3,1,2,0.0,92,3.87,2,0.9393512133898587,18.16585159714471,1.6102145113046793,76723.29848149381,18.58134594461001,0.0,0.9162907318741551
19,0,2,4,4.0,1.3,1,6.7,3,0,3,10.0,90,3.44,2,1.4395330280586147,12.464723049102489,1.6102145113046793,72290.34860143652,12.982796395310663,2.3978952727983707,0.832909122935104
19,0,2,6,5.1,2.1,0,5.8,2,1,2,16.0,75,3.93,2,1.7031011436641108,9.76858741311186,0.8778301681657564,44123.69453376821,19.4686093099294,2.833213344056216,1.1314021114911006
20,0,2,0,2.7,2.0,1,8.6,4,0,2,8.0,98,4.0,2,1.0203866362587886,18.886266876241464,2.261698926363226,91038.45997193112,20.53818254914221,2.1972245773362196,1.0986122886681098
18,1,2,0,8.7,1.7,1,6.0,1,1,3,19.0,66,2.98,1,2.294825646767686,10.347518899102251,0.0,31213.358948090136,8.348306654858234,2.995732273553991,0.9932517730102833
17,0,0,0,3.6,2.5,1,7.9,3,0,1,16.0,89,3.8,2,1.3263003819268158,16.409652657927705,1.6102145113046793,70135.94297111471,17.58006637427118,2.833213344056216,1.252762968495368
17,1,0,0,2.9,2.1,2,7.6,3,0,2,6.0,93,3.65,2,1.095930983777979,15.387190975810833,1.6102145113046793,79002.48980321265,15.554356557932616,1.9459101490553132,1.1314021114911006
17,1,0,4,7.6,3.3,1,6.7,2,0,2,16.0,79,3.2,2,2.1434440944290047,12.464723049102489,0.8778301681657564,50789.75419132553,10.401237330639699,2.833213344056216,1.4586150226995167
19,0,2,6,2.7,1.4,1,8.2,3,0,2,3.0,98,4.0,2,1.0203866362587886,17.455635531354325,1.6102145113046793,91038.45997193112,20.53818254914221,1.3862943611198906,0.8754687373538999
19,1,2,0,5.8,1.4,1,5.8,2,1,2,14.0,79,3.41,2,1.8440428632175376,9.76858741311186,0.8778301681657564,50789.75419132553,12.639731281317893,2.70805020110221,0.8754687373538999
16,1,0,0,8.1,1.4,1,6.0,2,0,2,18.0,69,3.25,2,2.2146613748949004,10.347518899102251,0.8778301681657564,35205.91224901557,10.90882410064474,2.9444389791664403,0.8754687373538999
20,0,2,0,4.7,1.8,1,6.0,3,0,3,5.0,86,3.55,2,1.6141037337096489,10.347518899102251,1.6102145113046793,63917.09875329975,14.292193415871623,1.791759469228055,1.0296194171811581
18,1,2,6,5.0,2.3,1,5.6,1,1,3,7.0,81,3.42,2,1.681487870546516,9.201489326998276,0.0,54347.230996866165,12.753425783763895,2.0794415416798357,1.1939224684724346
21,0,2,0,7.5,0.9,1,6.8,2,1,4,20.0,72,2.94,1,2.1286702202484076,12.778487214922173,0.8778301681657564,39506.21991155572,8.005623197120133,3.044522437723423,0.6418538861723948
18,1,2,0,2.3,1.4,1,8.2,5,1,3,8.0,96,3.88,2,0.8519347810161471,17.455635531354325,2.858956583624191,86094.79021322812,18.72735011125622,2.1972245773362196,0.8754687373538999
18,0,2,0,4.1,2.5,1,7.3,3,1,1,13.0,80,3.1,2,1.466163943905982,14.388618785157242,1.6102145113046793,52549.50742605369,9.43220016705984,2.6390573296152584,1.252762968495368
17,1,0,4,4.8,1.9,1,5.6,1,1,3,15.0,79,3.07,2,1.6370062359244075,9.201489326998276,0.0,50789.75419132553,9.153263022572325,2.772588722239781,1.0647107369924282
18,1,2,6,4.4,3.1,1,6.9,4,1,2,18.0,81,2.86,2,1.5425211917840917,13.095026718981076,2.261698926363226,54347.230996866165,7.347450119829864,2.9444389791664403,1.410986973710262
19,0,2,4,6.4,2.4,1,5.9,2,0,2,18.0,70,3.21,2,1.9525792661508234,10.056584152579083,0.8778301681657564,36604.68597434723,10.501510504182985,2.9444389791664403,1.2237754316221157
17,0,0,4,6.1,1.8,1,7.7,2,0,4,11.0,85,4.0,2,1.8995739499976299,15.725375748712496,0.8778301681657564,61924.51734422166,20.53818254914221,2.4849066497880004,1.0296194171811581
20,1,2,4,2.2,1.6,1,6.6,3,0,2,5.0,93,3.82,2,0.8054926939148117,12.15375076672696,1.6102145113046793,79002.48980321265,17.862459817003035,1.791759469228055,0.9555114450274363
18,0,2,6,2.9,2.4,2,7.0,3,1,2,11.0,91,3.3,2,1.095930983777979,13.414325353558693,1.6102145113046793,74486.02575307926,11.432105005383404,2.4849066497880004,1.2237754316221157
18,0,2,0,3.1,2.8,1,7.0,2,0,4,15.0,94,3.56,2,1.1666987907776478,13.414325353558693,0.8778301681657564,81323.92171042044,14.415298505689877,2.772588722239781,1.33500106673234
17,3,0,3,4.9,2.2,1,7.0,4,1,3,12.0,81,3.91,2,1.659461753676766,13.414325353558693,2.261698926363226,54347.230996866165,19.169850419380406,2.5649493574615367,1.1631508098056809
19,0,2,4,2.0,1.0,1,6.8,3,0,4,6.0,81,3.46,2,0.7062901854968463,12.778487214922173,1.6102145113046793,54347.230996866165,13.21482174546893,1.9459101490553132,0.6931471805599453
20,0,2,4,3.7,1.5,1,6.3,3,0,1,3.0,90,3.52,2,1.3556845124032513,11.237755995802775,1.6102145113046793,72290.34860143652,13.926977359533225,1.3862943611198906,0.9162907318741551
18,0,2,0,5.3,2.7,1,7.7,3,1,2,5.0,97,4.0,2,1.7451507197105387,15.725375748712496,1.6102145113046793,88544.86579764642,20.53818254914221,1.791759469228055,1.308332819650179
19,0,2,0,6.1,1.7,1,5.7,3,1,2,16.0,83,3.67,2,1.8995739499976299,9.483548899985696,1.6102145113046793,58057.92927986961,15.81516883547986,2.833213344056216,0.9932517730102833
21,0,2,0,5.6,2.2,1,6.5,1,1,0,20.0,74,2.68,1,1.8054918230589363,11.845587262709715,0.0,42548.719285856496,5.994692731477807,3.044522437723423,1.1631508098056809
16,0,0,6,4.2,1.4,1,5.8,2,1,2,11.0,78,3.71,2,1.492187365993103,9.76858741311186,0.8778301681657564,49067.63473037756,16.345293814978213,2.4849066497880004,0.8754687373538999
22,1,1,6,5.1,2.1,1,6.4,2,1,2,14.0,81,2.91,2,1.7031011436641108,11.540249794535706,0.8778301681657564,54347.230996866165,7.7545924317854675,2.70805020110221,1.1314021114911006
15,1,0,0,3.6,2.4,1,7.5,3,0,2,14.0,83,3.68,2,1.3263003819268158,15.05166041856306,1.6102145113046793,58057.92927986961,15.946634697155112,2.70805020110221,1.2237754316221157
21,0,2,4,6.0,1.3,1,6.6,2,1,4,9.0,95,3.65,2,1.8813563150191603,12.15375076672696,0.8778301681657564,83687.91518516612,15.554356557932616,2.302585092994046,0.832909122935104
20,0,0,6,9.9,3.2,1,4.5,1,1,3,22.0,69,2.71,1,2.440566416418899,6.301933826278156,0.0,35205.91224901557,6.208159224340435,3.1354942159291497,1.4350845252893227
23,0,1,4,4.4,0.8,1,6.8,3,1,1,13.0,82,3.43,2,1.5425211917840917,12.778487214922173,1.6102145113046793,56183.26023893996,12.867780191912736,2.6390573296152584,0.5877866649021191
20,0,2,6,5.1,1.6,1,6.5,3,1,2,13.0,74,3.27,2,1.7031011436641108,11.845587262709715,1.6102145113046793,42548.719285856496,11.116239925597819,2.6390573296152584,0.9555114450274363
16,0,0,6,9.3,1.7,1,5.8,2,1,4,31.0,65,2.58,0,2.36992126816704,9.76858741311186,0.8778301681657564,29949.25362327995,5.3166324870540365,3.4657359027997265,0.9932517730102833
18,0,2,0,2.6,1.4,1,7.4,2,1,0,0.0,89,3.85,2,0.9806061985963926,14.718798218821261,0.8778301681657564,70135.94297111471,18.291570207219255,0.0,0.8754687373538999
15,1,0,4,4.8,2.1,1,8.2,3,1,3,11.0,79,3.4,2,1.6370062359244075,17.455635531354325,1.6102145113046793,50789.75419132553,12.526694794914107,2.4849066497880004,1.1314021114911006
17,0,0,0,6.9,2.3,1,5.7,2,1,2,23.0,68,2.78,1,2.0359078246346916,9.483548899985696,0.8778301681657564,33841.334443280015,6.724726446146271,3.1780538303479458,1.1939224684724346
20,0,2,6,4.4,2.8,1,6.3,3,1,4,12.0,85,3.87,2,1.5425211917840917,11.237755995802775,1.6102145113046793,61924.51734422166,18.58134594461001,2.5649493574615367,1.33500106673234
19,2,2,4,3.6,1.6,0,6.5,4,1,2,12.0,86,3.61,2,1.3263003819268158,11.845587262709715,2.261698926363226,63917.09875329975,15.041156949142636,2.5649493574615367,0.9555114450274363
19,0,2,4,4.2,1.7,2,6.8,2,0,2,2.0,83,3.87,2,1.492187365993103,12.778487214922173,0.8778301681657564,58057.92927986961,18.58134594461001,1.0986122886681098,0.9932517730102833
23,0,2,4,10.0,2.4,1,5.1,1,1,4,27.0,63,2.97,1,2.4519451177756233,7.836637933925062,0.0,27519.02697404476,8.261775557384002,3.332204510175204,1.2237754316221157
21,0,2,0,3.4,0.6,1,7.2,3,0,4,4.0,93,4.0,2,1.2651404807900501,14.061136801601103,1.6102145113046793,79002.48980321265,20.53818254914221,1.6094379124341003,0.4700036292457356
17,0,0,4,7.3,1.5,0,7.5,2,1,3,24.0,76,3.21,1,2.09855491776158,15.05166041856306,0.8778301681657564,45734.94462371378,10.501510504182985,3.2188758248682006,0.9162907318741551
18,1,2,6,4.6,1.5,1,7.8,3,1,3,3.0,80,3.84,2,1.5907355499331142,16.066200853784746,1.6102145113046793,52549.50742605369,18.147794866724794,1.3862943611198906,0.9162907318741551
19,1,0,4,2.5,1.6,1,8.2,4,1,3,12.0,96,3.63,2,0.9393512133898587,17.455635531354325,2.261698926363226,86094.79021322812,15.296357628263685,2.5649493574615367,0.9555114450274363
21,1,2,6,2.4,1.0,1,7.8,3,0,2,17.0,89,3.68,2,0.8965046417701628,16.066200853784746,1.6102145113046793,70135.94297111471,15.946634697155112,2.8903717578961645,0.6931471805599453
21,0,2,3,6.0,1.7,1,5.1,2,1,4,18.0,71,3.4,2,1.8813563150191603,7.836637933925062,0.8778301681657564,38038.0056657807,12.526694794914107,2.9444389791664403,0.9932517730102833
16,0,0,4,2.6,1.2,1,8.5,4,1,2,6.0,93,4.0,2,0.9806061985963926,18.524790399056656,2.261698926363226,79002.48980321265,20.53818254914221,1.9459101490553132,0.7884573603642702
17,0,0,4,7.4,0.2,1,5.7,1,0,1,10.0,68,2.94,2,2.113708815832555,9.483548899985696,0.0,33841.334443280015,8.005623197120133,2.3978952727983707,0.18232155679395465
18,2,2,3,5.1,0.9,1,7.2,3,1,4,18.0,87,3.35,2,1.7031011436641108,14.061136801601103,1.6102145113046793,65949.64476800284,11.971316457356032,2.9444389791664403,0.6418538861723948
19,0,2,4,3.7,2.2,1,6.8,2,0,3,16.0,80,2.98,2,1.3556845124032513,12.778487214922173,0.8778301681657564,52549.50742605369,8.348306654858234,2.833213344056216,1.1631508098056809
19,1,2,6,14.0,1.9,1,4.1,1,1,1,27.0,53,2.47,0,2.8364774847199032,5.343953906546689,0.0,17233.337875033176,4.628527984535003,3.332204510175204,1.0647107369924282
23,1,2,0,2.6,2.7,1,9.0,4,0,3,3.0,98,4.0,2,0.9806061985963926,20.357314790663057,2.261698926363226,91038.45997193112,20.53818254914221,1.3862943611198906,1.308332819650179
20,0,2,2,6.3,2.9,1,6.4,2,1,0,8.0,76,3.45,2,1.9351768949585346,11.540249794535706,0.8778301681657564,45734.94462371378,13.098476283389891,2.1972245773362196,1.3609765531356006
17,0,0,4,6.3,1.9,1,7.0,2,1,1,3.0,90,3.55,2,1.9351768949585346,13.414325353558693,0.8778301681657564,72290.34860143652,14.292193415871623,1.3862943611198906,1.0647107369924282
19,1,2,6,4.1,1.4,1,6.3,2,1,2,14.0,85,3.5,2,1.466163943905982,11.237755995802775,0.8778301681657564,61924.51734422166,13.686897116192466,2.70805020110221,0.8754687373538999
20,0,2,2,2.2,2.2,1,8.2,5,1,4,12.0,93,3.52,2,0.8054926939148117,17.455635531354325,2.858956583624191,79002.48980321265,13.926977359533225,2.5649493574615367,1.1631508098056809
20,1,0,4,4.6,0.6,1,7.4,3,0,2,14.0,89,3.73,2,1.5907355499331142,14.718798218821261,1.6102145113046793,70135.94297111471,16.614636703065745,2.70805020110221,0.4700036292457356
21,1,2,2,7.3,1.8,1,7.4,3,1,3,16.0,74,3.47,2,2.09855491776158,14.718798218821261,1.6102145113046793,42548.719285856496,13.331834670752924,2.833213344056216,1.0296194171811581
17,0,0,1,4.0,1.3,1,7.0,3,1,1,11.0,85,3.9,2,1.4395330280586147,13.414325353558693,1.6102145113046793,61924.51734422166,19.021600464068523,2.4849066497880004,0.832909122935104
21,0,2,0,3.7,1.5,1,6.4,1,0,3,14.0,89,3.8,2,1.3556845124032513,11.540249794535706,0.0,70135.94297111471,17.58006637427118,2.70805020110221,0.9162907318741551
19,0,2,4,3.6,2.3,0,7.4,3,1,3,11.0,88,3.83,2,1.3263003819268158,14.718798218821261,1.6102145113046793,68022.48375280312,18.00475869836222,2.4849066497880004,1.1939224684724346
18,0,2,5,4.7,1.6,1,6.7,2,1,2,14.0,87,3.6,2,1.6141037337096489,12.464723049102489,0.8778301681657564,65949.64476800284,14.914601235151155,2.70805020110221,0.9555114450274363
19,0,2,4,8.0,0.6,1,7.3,1,1,4,12.0,80,3.7,2,2.2007570648755084,14.388618785157242,0.0,52549.50742605369,16.211695300270975,2.5649493574615367,0.4700036292457356
21,1,2,4,3.7,2.5,1,6.7,3,0,3,16.0,91,3.59,2,1.3556845124032513,12.464723049102489,1.6102145113046793,74486.02575307926,14.788739421516853,2.833213344056216,1.252762968495368
22,1,1,6,10.1,1.1,0,4.5,1,1,2,28.0,54,2.85,1,2.463216684932441,6.301933826278156,0.0,18128.066722063846,7.267690936157112,3.367295829986474,0.7419373447293773
17,0,0,6,7.4,3.0,1,6.0,2,1,3,21.0,69,2.76,1,2.113708815832555,10.347518899102251,0.8778301681657564,35205.91224901557,6.574470679514594,3.091042453358316,1.3862943611198906
18,0,2,0,3.6,1.6,1,6.7,3,1,2,14.0,84,3.74,2,1.3263003819268158,12.464723049102489,1.6102145113046793,59971.57105866405,16.750384849080206,2.70805020110221,0.9555114450274363
17,3,0,6,3.3,2.0,2,7.3,3,0,4,3.0,92,3.72,2,1.2332726085820729,14.388618785157242,1.6102145113046793,76723.29848149381,16.479606987119947,1.3862943611198906,1.0986122886681098
19,1,2,3,2.8,2.3,1,8.4,3,1,1,10.0,98,3.69,2,1.0587970088869507,18.16585159714471,1.6102145113046793,91038.45997193112,16.07880955652339,2.3978952727983707,1.1939224684724346
18,1,2,6,5.7,1.5,1,5.1,1,1,4,19.0,77,3.18,2,1.8249272994757757,7.836637933925062,0.0,47382.81123366814,10.202544009650545,2.995732273553991,0.9162907318741551
16,1,0,4,5.2,1.5,1,6.4,2,1,0,17.0,85,3.54,2,1.7243171824127188,11.540249794535706,0.8778301681657564,61924.51734422166,14.169772787057607,2.8903717578961645,0.9162907318741551
18,1,2,1,6.5,1.3,1,6.2,1,0,3,12.0,72,3.33,2,1.9697262931476014,10.938123890491681,0.0,39506.21991155572,11.7537050835968,2.5649493574615367,0.832909122935104
17,0,0,6,7.5,1.6,1,5.5,1,1,4,26.0,70,3.32,1,2.1286702202484076,8.92242992355568,0.0,36604.68597434723,11.645864683908064,3.295836866004329,0.9555114450274363
18,1,0,4,4.8,2.0,1,6.8,2,0,2,15.0,83,2.93,2,1.6370062359244075,12.778487214922173,0.8778301681657564,58057.92927986961,7.921379736654888,2.772588722239781,1.0986122886681098
19,0,2,4,2.4,1.1,1,9.6,3,0,2,2.0,97,4.0,2,0.8965046417701628,22.638081291579695,1.6102145113046793,88544.86579764642,20.53818254914221,1.0986122886681098,0.7419373447293773
17,0,0,4,6.6,1.7,1,8.2,3,1,2,9.0,88,3.29,2,1.9866255656836118,17.455635531354325,1.6102145113046793,68022.48375280312,11.326181944781949,2.302585092994046,0.9932517730102833
20,2,0,4,4.4,1.0,1,6.8,3,1,4,7.0,87,3.88,2,1.5425211917840917,12.778487214922173,1.6102145113046793,65949.64476800284,18.72735011125622,2.0794415416798357,0.6931471805599453
17,0,0,6,4.9,3.1,1,6.9,2,0,3,26.0,73,3.16,1,1.659461753676766,13.095026718981076,0.8778301681657564,41009.67586813584,10.006308774393966,3.295836866004329,1.410986973710262
21,1,2,4,3.8,0.8,1,6.0,3,0,3,13.0,84,3.61,2,1.384326776898207,10.347518899102251,1.6102145113046793,59971.57105866405,15.041156949142636,2.6390573296152584,0.5877866649021191
19,1,2,4,5.9,3.1,1,6.6,3,1,4,20.0,76,3.29,2,1.8628491617376208,12.15375076672696,1.6102145113046793,45734.94462371378,11.326181944781949,3.044522437723423,1.410986973710262
19,0,2,0,4.2,1.9,1,6.8,3,0,1,9.0,74,3.49,2,1.492187365993103,12.778487214922173,1.6102145113046793,42548.719285856496,13.567870467191462,2.302585092994046,1.0647107369924282
18,1,2,0,3.7,1.6,1,6.7,3,0,4,17.0,79,3.85,2,1.3556845124032513,12.464723049102489,1.6102145113046793,50789.75419132553,18.291570207219255,2.8903717578961645,0.9555114450274363
20,1,2,0,4.9,1.8,0,7.8,3,1,3,17.0,96,3.42,2,1.659461753676766,16.066200853784746,1.6102145113046793,86094.79021322812,12.753425783763895,2.8903717578961645,1.0296194171811581
17,1,0,4,2.0,1.7,0,8.9,5,0,2,0.0,97,4.0,2,0.7062901854968463,19.985804516313625,2.858956583624191,88544.86579764642,20.53818254914221,0.0,0.9932517730102833
17,0,0,4,5.5,2.9,0,7.0,2,1,3,13.0,78,3.65,2,1.7857252215541248,13.414325353558693,0.8778301681657564,49067.63473037756,15.554356557932616,2.6390573296152584,1.3609765531356006
19,0,2,4,10.1,1.7,1,5.5,1,1,1,17.0,66,3.06,1,2.463216684932441,8.92242992355568,0.0,31213.358948090136,9.06147389329403,2.8903717578961645,0.9932517730102833
18,0,2,3,2.2,2.5,1,5.9,3,1,1,13.0,88,4.0,2,0.8054926939148117,10.056584152579083,1.6102145113046793,68022.48375280312,20.53818254914221,2.6390573296152584,1.252762968495368
21,1,2,6,5.8,2.7,1,5.9,2,0,1,9.0,81,3.19,2,1.8440428632175376,10.056584152579083,0.8778301681657564,54347.230996866165,10.301582463218029,2.302585092994046,1.308332819650179
19,0,2,0,9.8,2.9,1,4.8,1,1,3,24.0,60,3.32,1,2.4290784648391797,7.054921429048166,0.0,24113.25572387178,11.645864683908064,3.2188758248682006,1.3609765531356006
17,0,0,0,2.3,1.1,1,7.3,2,0,0,10.0,84,3.86,2,0.8519347810161471,14.388618785157242,0.8778301681657564,59971.57105866405,18.436086604872493,2.3978952727983707,0.7419373447293773
20,1,0,0,3.6,1.6,1,8.1,4,1,2,8.0,95,3.82,2,1.3263003819268158,17.104383037428352,2.261698926363226,83687.91518516612,17.862459817003035,2.1972245773362196,0.9555114450274363
18,1,2,0,6.1,2.6,1,4.5,1,1,2,9.0,81,3.0,2,1.8995739499976299,6.301933826278156,0.0,54347.230996866165,8.52310068647062,2.302585092994046,1.2809338454620642
17,1,0,6,5.0,1.9,1,8.5,4,1,3,12.0,95,3.22,2,1.681487870546516,18.524790399056656,2.261698926363226,83687.91518516612,10.602403875992923,2.5649493574615367,1.0647107369924282
17,0,0,5,7.1,0.9,1,7.2,2,1,3,13.0,81,3.62,2,2.0676487677416864,14.061136801601103,0.8778301681657564,54347.230996866165,15.168408451034988,2.6390573296152584,0.6418538861723948
18,1,2,0,2.7,2.2,1,5.4,2,0,1,19.0,87,3.78,2,1.0203866362587886,8.646392457066119,0.8778301681657564,65949.64476800284,17.300599455458382,2.995732273553991,1.1631508098056809
19,1,2,4,12.7,2.0,1,4.2,1,1,4,34.0,44,2.35,0,2.7243820126005427,5.578429418447326,0.0,10411.425745453509,3.9439959616544056,3.5553480614894135,1.0986122886681098
18,1,0,6,3.2,1.9,0,6.8,3,1,2,13.0,94,3.66,2,1.2004777883442346,12.778487214922173,1.6102145113046793,81323.92171042044,15.684410084705304,2.6390573296152584,1.0647107369924282
19,0,2,6,8.7,2.0,2,7.2,3,0,0,15.0,79,3.54,2,2.294825646767686,14.061136801601103,1.6102145113046793,50789.75419132553,14.169772787057607,2.772588722239781,1.0986122886681098
20,1,0,3,5.0,1.2,1,5.6,2,1,1,15.0,64,3.41,2,1.681487870546516,9.201489326998276,0.8778301681657564,28717.928887801263,12.639731281317893,2.772588722239781,0.7884573603642702
19,0,2,3,8.9,2.1,1,4.6,1,1,2,27.0,57,2.65,1,2.320387654485076,6.549692444201377,0.0,20986.249109062494,5.78590386095075,3.332204510175204,1.1314021114911006
19,1,2,4,1.7,0.2,1,7.1,4,1,3,0.0,95,3.61,2,0.5383079872264196,13.736367236790857,2.261698926363226,83687.91518516612,15.041156949142636,0.0,0.18232155679395465
17,0,0,2,4.1,2.1,1,6.8,2,1,3,15.0,83,3.3,2,1.466163943905982,12.778487214922173,0.8778301681657564,58057.92927986961,11.432105005383404,2.772588722239781,1.1314021114911006
16,0,0,4,2.9,2.0,0,8.4,4,1,4,10.0,84,3.76,2,1.095930983777979,18.16585159714471,2.261698926363226,59971.57105866405,17.024043975850308,2.3978952727983707,1.0986122886681098
17,1,0,6,3.5,2.2,1,5.9,2,1,3,7.0,87,3.46,2,1.2961337421106984,10.056584152579083,0.8778301681657564,65949.64476800284,13.21482174546893,2.0794415416798357,1.1631508098056809
15,1,0,3,6.3,1.3,1,6.3,1,1,3,18.0,79,3.35,2,1.9351768949585346,11.237755995802775,0.0,50789.75419132553,11.971316457356032,2.9444389791664403,0.832909122935104
17,0,0,0,8.8,1.2,0,6.3,1,1,1,23.0,63,3.55,1,2.307675347857402,11.237755995802775,0.0,27519.02697404476,14.292193415871623,3.1780538303479458,0.7884573603642702
21,0,2,3,3.4,1.8,1,8.6,5,0,2,7.0,98,4.0,2,1.2651404807900501,18.886266876241464,2.858956583624191,91038.45997193112,20.53818254914221,2.0794415416798357,1.0296194171811581
18,0,2,0,3.3,2.4,0,7.2,3,0,1,3.0,80,3.59,2,1.2332726085820729,14.061136801601103,1.6102145113046793,52549.50742605369,14.788739421516853,1.3862943611198906,1.2237754316221157
19,1,2,6,5.0,1.6,1,6.4,3,0,3,8.0,78,3.49,2,1.681487870546516,11.540249794535706,1.6102145113046793,49067.63473037756,13.567870467191462,2.1972245773362196,0.9555114450274363
22,0,1,4,4.0,1.9,0,6.9,3,1,3,7.0,81,3.69,2,1.4395330280586147,13.095026718981076,1.6102145113046793,54347.230996866165,16.07880955652339,2.0794415416798357,1.0647107369924282
20,0,2,0,5.0,2.1,1,6.6,1,1,4,16.0,84,3.19,2,1.681487870546516,12.15375076672696,0.0,59971.57105866405,10.301582463218029,2.833213344056216,1.1314021114911006
16,1,0,3,4.4,1.4,1,8.0,3,0,2,3.0,93,3.18,2,1.5425211917840917,16.755717770784734,1.6102145113046793,79002.48980321265,10.202544009650545,1.3862943611198906,0.8754687373538999
19,1,2,6,2.2,1.5,1,7.6,3,1,3,13.0,93,3.63,2,0.8054926939148117,15.387190975810833,1.6102145113046793,79002.48980321265,15.296357628263685,2.6390573296152584,0.9162907318741551
19,2,2,2,2.5,2.6,1,8.0,2,0,3,10.0,89,4.0,2,0.9393512133898587,16.755717770784734,0.8778301681657564,70135.94297111471,20.53818254914221,2.3978952727983707,1.2809338454620642
22,0,2,3,8.3,2.2,1,4.9,1,0,3,21.0,57,2.91,1,2.2419894696219833,7.3123368290812865,0.0,20986.249109062494,7.7545924317854675,3.091042453358316,1.1631508098056809
21,0,2,0,4.9,2.1,1,7.7,3,0,2,15.0,93,3.35,2,1.659461753676766,15.725375748712496,1.6102145113046793,79002.48980321265,11.971316457356032,2.772588722239781,1.1314021114911006
17,0,0,0,4.8,1.7,0,6.3,3,1,2,15.0,81,3.6,2,1.6370062359244075,11.237755995802775,1.6102145113046793,54347.230996866165,14.914601235151155,2.772588722239781,0.9932517730102833
18,0,2,0,6.4,2.1,1,7.2,2,1,4,12.0,80,2.83,2,1.9525792661508234,14.061136801601103,0.8778301681657564,52549.50742605369,7.10982667490936,2.5649493574615367,1.1314021114911006
19,0,2,0,5.7,2.4,1,5.4,2,1,4,17.0,75,2.73,2,1.8249272994757757,8.646392457066119,0.8778301681657564,44123.69453376821,6.353094218431751,2.8903717578961645,1.2237754316221157
16,1,0,3,6.4,1.5,1,7.7,3,1,3,17.0,72,3.71,2,1.9525792661508234,15.725375748712496,1.6102145113046793,39506.21991155572,16.345293814978213,2.8903717578961645,0.9162907318741551
16,3,0,2,6.1,0.9,1,5.6,1,1,3,14.0,81,3.74,2,1.8995739499976299,9.201489326998276,0.0,54347.230996866165,16.750384849080206,2.70805020110221,0.6418538861723948
18,0,2,0,1.4,1.8,1,7.8,4,1,2,7.0,98,4.0,2,0.3395493214925278,16.066200853784746,2.261698926363226,91038.45997193112,20.53818254914221,2.0794415416798357,1.0296194171811581
17,0,0,4,4.1,1.9,0,7.0,3,1,3,10.0,81,3.59,2,1.466163943905982,13.414325353558693,1.6102145113046793,54347.230996866165,14.788739421516853,2.3978952727983707,1.0647107369924282
16,1,0,6,2.3,2.3,1,8.9,4,1,3,10.0,95,3.22,2,0.8519347810161471,19.985804516313625,2.261698926363226,83687.91518516612,10.602403875992923,2.3978952727983707,1.1939224684724346
17,0,0,3,5.7,1.8,1,6.3,2,0,2,15.0,79,3.27,2,1.8249272994757757,11.237755995802775,0.8778301681657564,50789.75419132553,11.116239925597819,2.772588722239781,1.0296194171811581
18,0,2,0,3.9,1.0,1,8.1,4,1,2,15.0,87,4.0,2,1.4122647058505842,17.104383037428352,2.261698926363226,65949.64476800284,20.53818254914221,2.772588722239781,0.6931471805599453
18,0,2,0,3.0,1.6,1,7.3,3,0,2,14.0,86,3.96,2,1.1318728617817535,14.388618785157242,1.6102145113046793,63917.09875329975,19.922423358919016,2.70805020110221,0.9555114450274363
19,1,2,3,2.3,1.8,1,5.8,2,1,2,16.0,81,3.49,2,0.8519347810161471,9.76858741311186,0.8778301681657564,54347.230996866165,13.567870467191462,2.833213344056216,1.0296194171811581
18,0,2,0,10.8,1.3,1,5.4,1,1,2,30.0,51,2.74,0,2.539283315287256,8.646392457066119,0.0,15528.613925862097,6.426354611099438,3.4339872044851463,0.832909122935104
20,1,2,6,2.5,2.9,1,7.9,3,0,3,0.0,98,4.0,2,0.9393512133898587,16.409652657927705,1.6102145113046793,91038.45997193112,20.53818254914221,0.0,1.3609765531356006
19,3,2,6,2.8,2.3,1,7.7,3,1,1,2.0,98,4.0,2,1.0587970088869507,15.725375748712496,1.6102145113046793,91038.45997193112,20.53818254914221,1.0986122886681098,1.1939224684724346
19,0,2,6,8.9,1.7,1,5.6,1,1,3,15.0,64,3.06,2,2.320387654485076,9.201489326998276,0.0,28717.928887801263,9.06147389329403,2.772588722239781,0.9932517730102833
17,1,0,0,4.9,1.2,1,4.9,2,1,3,21.0,62,3.56,1,1.659461753676766,7.3123368290812865,0.8778301681657564,26352.188477075142,14.415298505689877,3.091042453358316,0.7884573603642702
